#ID,メイン名,サブ名,説明,スキル効果値表示パラメータ番号,スキル効果値表示機能番号,スキル効果値表示タイプ,ボイス番号,分類,種類,属性,ジョブタイプ,物理or魔法,コスト,優先度,,スキルランク,ヘイト倍率,ターゲット,発動タイミング,維持ターン,条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,属性デッキコンボ,機能,,,,,,,,
#,（P9/E12文字）,（14文字）,,,,,,,,,,,,PvE,PvP,,,,,,,,,,,,一枚ごとの倍率上昇,発動条件,パラメータ1,パラメータ2,パラメータ3,パラメータ4,パラメータ5,優先度,機能ID,
34001309,,,,,,,,,SPECIAL,DARK,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34001309,
34001310,,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,34001310,
#超ド級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34001401,,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34001401,
34001402,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001402,
34001403,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001403,
34001404,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34001404,
34001405,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001405,
34001406,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001406,
34001407,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001407,
34001408,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34001408,
34001409,,,,,,,,,SPECIAL,DARK,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34001409,
34001410,,,,,,,,,DEFENSE,DARK,NULL,ALL,,,,RANK1,,ENEMY_ONE,,,,,,,,,,,,,,,,,34001410,
#一等級アイスドラゴン（リバイバル）※使い回し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#エヴァンゲリオン13号機,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101101,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
34101102,,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101102,
34101103,,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34101103,
34101104,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101104,
34101105,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101105,
34101106,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101106,
34101107,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101107,
34101108,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101108,
34101109,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101109,
34101110,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101110,
34101111,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101111,
34101112,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101112,
34101113,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101201,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101201,
34101202,,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101202,
34101203,,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34101203,
34101204,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101204,
34101205,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101205,
34101206,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101206,
34101207,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101207,
34101208,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101208,
34101209,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101209,
34101210,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101210,
34101211,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101211,
34101212,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101212,
34101213,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101301,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101301,
34101302,,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101302,
34101303,,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34101303,
34101304,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101304,
34101305,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101305,
34101306,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101306,
34101307,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101307,
34101308,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101308,
34101309,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101309,
34101310,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101310,
34101311,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101311,
34101312,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101312,
34101313,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
#超ド級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101401,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101401,
34101402,,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101402,
34101403,,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34101403,
34101404,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101404,
34101405,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101405,
34101406,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101406,
34101407,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101407,
34101408,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101408,
34101409,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101409,
34101410,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101410,
34101411,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101411,
34101412,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101412,
34101413,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
#地獄級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34101501,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101501,
34101502,,,,,,,,,JAMMING,LIGHT,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101502,
34101503,,,,,,,,,SUPPORT,LIGHT,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34101503,
34101504,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101504,
34101505,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101505,
34101506,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101506,
34101507,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101507,
34101508,【弱体：大成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101508,
34101509,【弱体：成功】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101509,
34101510,,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101510,
34101511,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101511,
34101512,【弱体：失败】,,,,,,,,ATTACK,LIGHT,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34101512,
34101513,,,,,,,,,SORCERY,LIGHT,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34101101,
#第10使徒(リバイバル)※使い回し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ゴジラ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34201101,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201101,
34201102,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201102,
34201103,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201103,
34201104,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201104,
34201105,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201105,
34201106,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201106,
34201107,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201107,
34201108,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201108,
34201109,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201109,
34201110,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201110,
34201111,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201111,
34201112,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201112,
34201113,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34201113,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34201201,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201201,
34201202,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201202,
34201203,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201203,
34201204,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201204,
34201205,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201205,
34201206,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201206,
34201207,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201207,
34201208,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201208,
34201209,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201209,
34201210,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201210,
34201211,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201211,
34201212,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201212,
34201213,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34201213,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34201301,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201301,
34201302,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201302,
34201303,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201303,
34201304,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201304,
34201305,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201305,
34201306,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201306,
34201307,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201307,
34201308,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201308,
34201309,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201309,
34201310,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201310,
34201311,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201311,
34201312,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201312,
34201313,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34201313,
#超ド級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34201401,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201401,
34201402,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201402,
34201403,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201403,
34201404,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201404,
34201405,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201405,
34201406,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201406,
34201407,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201407,
34201408,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201408,
34201409,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201409,
34201410,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201410,
34201411,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201411,
34201412,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201412,
34201413,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34201413,
#地獄級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34201501,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201501,
34201502,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201502,
34201503,,,,,,,,,JAMMING,FIRE,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201503,
34201504,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201504,
34201505,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201505,
34201506,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34201506,
34201507,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201507,
34201508,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201508,
34201509,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201509,
34201510,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201510,
34201511,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201511,
34201512,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34201512,
34201513,,,,,,,,,ATTACK,FIRE,NULL,PHYSICS,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34201513,
#ダークドラゴン（リバイバル）※使い回し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#悪魔ほむら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#中級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34301101,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301101,
34301102,【弱体化：失敗】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301102,
34301103,【弱体化：成功】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301103,
34301104,【弱体化：大成功】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301104,
34301105,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301105,
34301106,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34301106,
34301107,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34301107,
34301108,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301108,
34301109,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301109,
34301110,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301110,
34301111,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301111,
34301112,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301112,
34301113,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301113,
34301114,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301114,
34301115,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34301115,
34301116,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301116,
#上級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34301201,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301201,
34301202,【弱体化：失敗】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301202,
34301203,【弱体化：成功】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301203,
34301204,【弱体化：大成功】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301204,
34301205,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301205,
34301206,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34301206,
34301207,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,ENEMY_ALL,,,,,,,,,,,,,,,,,34301207,
34301208,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301208,
34301209,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301209,
34301210,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301210,
34301211,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301211,
34301212,,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301212,
34301213,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301213,
34301214,,,,,,,,,ATTACK,DARK,NULL,PHYSICS,,,,RANK1,,USER_ONE,,,,,,,,,,,,,,,,,34301214,
34301215,,,,,,,,,SUPPORT,DARK,NULL,ALL,,,,RANK1,,SELF,,,,,,,,,,,,,,,,,34301215,
34301216,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301216,
#超級,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34301301,,,,,,,,,SORCERY,DARK,NULL,MAGIC,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301301,
34301302,【弱体化：失敗】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301302,
34301303,【弱体化：成功】,,,,,,,,JAMMING,DARK,NULL,ALL,,,,RANK1,,USER_ALL,,,,,,,,,,,,,,,,,34301303,
